"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","HUR","TOT","PC_LF","Q","1996-Q2",6.792603,"E"
"G-7","HUR","TOT","PC_LF","Q","1996-Q3",6.70293,"E"
"G-7","HUR","TOT","PC_LF","Q","1996-Q4",6.757042,"E"
"G-7","HUR","TOT","PC_LF","Q","1997-Q1",6.686215,"E"
"G-7","HUR","TOT","PC_LF","Q","1997-Q2",6.588838,"E"
"G-7","HUR","TOT","PC_LF","Q","1997-Q3",6.473418,"E"
"G-7","HUR","TOT","PC_LF","Q","1997-Q4",6.395507,"E"
"G-7","HUR","TOT","PC_LF","Q","1998-Q1",6.365356,"E"
"G-7","HUR","TOT","PC_LF","Q","1998-Q2",6.34958,"E"
"G-7","HUR","TOT","PC_LF","Q","1998-Q3",6.388035,"E"
"G-7","HUR","TOT","PC_LF","Q","1998-Q4",6.345049,"E"
"G-7","HUR","TOT","PC_LF","Q","1999-Q1",6.263093,"E"
"G-7","HUR","TOT","PC_LF","Q","1999-Q2",6.203616,"E"
"G-7","HUR","TOT","PC_LF","Q","1999-Q3",6.108225,"E"
"G-7","HUR","TOT","PC_LF","Q","1999-Q4",5.917026,"E"
"G-7","HUR","TOT","PC_LF","Q","2000-Q1",5.85578,"E"
"G-7","HUR","TOT","PC_LF","Q","2000-Q2",5.687959,"E"
"G-7","HUR","TOT","PC_LF","Q","2000-Q3",5.646799,"E"
"G-7","HUR","TOT","PC_LF","Q","2000-Q4",5.539521,"E"
"G-7","HUR","TOT","PC_LF","Q","2001-Q1",5.620594,"E"
"G-7","HUR","TOT","PC_LF","Q","2001-Q2",5.711361,"E"
"G-7","HUR","TOT","PC_LF","Q","2001-Q3",5.947128,"E"
"G-7","HUR","TOT","PC_LF","Q","2001-Q4",6.32928,"E"
"G-7","HUR","TOT","PC_LF","Q","2002-Q1",6.393402,"E"
"G-7","HUR","TOT","PC_LF","Q","2002-Q2",6.501131,"E"
"G-7","HUR","TOT","PC_LF","Q","2002-Q3",6.477035,"E"
"G-7","HUR","TOT","PC_LF","Q","2002-Q4",6.526984,"E"
"G-7","HUR","TOT","PC_LF","Q","2003-Q1",6.586748,"E"
"G-7","HUR","TOT","PC_LF","Q","2003-Q2",6.730011,"E"
"G-7","HUR","TOT","PC_LF","Q","2003-Q3",6.673071,"E"
"G-7","HUR","TOT","PC_LF","Q","2003-Q4",6.511138,"E"
"G-7","HUR","TOT","PC_LF","Q","2004-Q1",6.439726,"E"
"G-7","HUR","TOT","PC_LF","Q","2004-Q2",6.379648,"E"
"G-7","HUR","TOT","PC_LF","Q","2004-Q3",6.301326,"E"
"G-7","HUR","TOT","PC_LF","Q","2004-Q4",6.290054,"E"
"G-7","HUR","TOT","PC_LF","Q","2005-Q1",6.24552,"E"
"G-7","HUR","TOT","PC_LF","Q","2005-Q2",6.194575,"E"
"G-7","HUR","TOT","PC_LF","Q","2005-Q3",6.101572,"E"
"G-7","HUR","TOT","PC_LF","Q","2005-Q4",6.115811,"E"
"G-7","HUR","TOT","PC_LF","Q","2006-Q1",5.92338,"E"
"G-7","HUR","TOT","PC_LF","Q","2006-Q2",5.817181,"E"
"G-7","HUR","TOT","PC_LF","Q","2006-Q3",5.752624,"E"
"G-7","HUR","TOT","PC_LF","Q","2006-Q4",5.569296,"E"
"G-7","HUR","TOT","PC_LF","Q","2007-Q1",5.510555,"E"
"G-7","HUR","TOT","PC_LF","Q","2007-Q2",5.353582,"E"
"G-7","HUR","TOT","PC_LF","Q","2007-Q3",5.388588,"E"
"G-7","HUR","TOT","PC_LF","Q","2007-Q4",5.408729,"E"
"G-7","HUR","TOT","PC_LF","Q","2008-Q1",5.46222,"E"
"G-7","HUR","TOT","PC_LF","Q","2008-Q2",5.607669,"E"
"G-7","HUR","TOT","PC_LF","Q","2008-Q3",5.916999,"E"
"G-7","HUR","TOT","PC_LF","Q","2008-Q4",6.395103,"E"
"G-7","HUR","TOT","PC_LF","Q","2009-Q1",7.341279,"E"
"G-7","HUR","TOT","PC_LF","Q","2009-Q2",8.039481,"E"
"G-7","HUR","TOT","PC_LF","Q","2009-Q3",8.291759,"E"
"G-7","HUR","TOT","PC_LF","Q","2009-Q4",8.385861,"E"
"G-7","HUR","TOT","PC_LF","Q","2010-Q1",8.299136,"E"
"G-7","HUR","TOT","PC_LF","Q","2010-Q2",8.193589,"E"
"G-7","HUR","TOT","PC_LF","Q","2010-Q3",8.047468,"E"
"G-7","HUR","TOT","PC_LF","Q","2010-Q4",8.024909,"E"
"G-7","HUR","TOT","PC_LF","Q","2011-Q1",7.695372,"E"
"G-7","HUR","TOT","PC_LF","Q","2011-Q2",7.678705,"E"
"G-7","HUR","TOT","PC_LF","Q","2011-Q3",7.652456,"E"
"G-7","HUR","TOT","PC_LF","Q","2011-Q4",7.560915,"E"
"G-7","HUR","TOT","PC_LF","Q","2012-Q1",7.44033,"E"
"G-7","HUR","TOT","PC_LF","Q","2012-Q2",7.418509,"E"
"G-7","HUR","TOT","PC_LF","Q","2012-Q3",7.32298,"E"
"G-7","HUR","TOT","PC_LF","Q","2012-Q4",7.285298,"E"
"G-7","HUR","TOT","PC_LF","Q","2013-Q1",7.316289,"E"
"G-7","HUR","TOT","PC_LF","Q","2013-Q2",7.197874,"E"
"G-7","HUR","TOT","PC_LF","Q","2013-Q3",7.037486,"E"
"G-7","HUR","TOT","PC_LF","Q","2013-Q4",6.842815,"E"
"G-7","HUR","TOT","PC_LF","Q","2014-Q1",6.655384,"E"
"G-7","HUR","TOT","PC_LF","Q","2014-Q2",6.40791,"E"
"G-7","HUR","TOT","PC_LF","Q","2014-Q3",6.327406,"E"
"G-7","HUR","TOT","PC_LF","Q","2014-Q4",6.133009,"E"
"G-7","HUR","TOT","PC_LF","Q","2015-Q1",5.994895,"E"
"G-7","HUR","TOT","PC_LF","Q","2015-Q2",5.930012,"E"
"G-7","HUR","TOT","PC_LF","Q","2015-Q3",5.703549,"E"
"G-7","HUR","TOT","PC_LF","Q","2015-Q4",5.620123,"E"
"G-7","HUR","TOT","PC_LF","Q","2016-Q1",5.550859,"E"
"G-7","HUR","TOT","PC_LF","Q","2016-Q2",5.499738,"E"
"G-7","HUR","TOT","PC_LF","Q","2016-Q3",5.429753,"E"
"G-7","HUR","TOT","PC_LF","Q","2016-Q4",5.368181,"E"
"G-7","HUR","TOT","PC_LF","Q","2017-Q1",5.183399,"E"
"G-7","HUR","TOT","PC_LF","Q","2017-Q2",5.031167,"E"
"G-7","HUR","TOT","PC_LF","Q","2017-Q3",4.947748,"E"
"G-7","HUR","TOT","PC_LF","Q","2017-Q4",4.807345,"E"
"G-7","HUR","TOT","PC_LF","Q","2018-Q1",4.683954,"E"
"G-7","HUR","TOT","PC_LF","Q","2018-Q2",4.58958,"E"
"G-7","HUR","TOT","PC_LF","Q","2018-Q3",4.475536,"E"
"G-7","HUR","TOT","PC_LF","Q","2018-Q4",4.475855,"E"
"G-7","HUR","TOT","PC_LF","Q","2019-Q1",4.442353,"E"
"G-7","HUR","TOT","PC_LF","Q","2019-Q2",4.27808,"E"
"G-7","HUR","TOT","PC_LF","Q","2019-Q3",4.205851,"E"
"G-7","HUR","TOT","PC_LF","Q","2019-Q4",4.198143,"E"
"G-7","HUR","TOT","PC_LF","Q","2020-Q1",4.337033,"E"
"G-7","HUR","TOT","PC_LF","Q","2020-Q2",8.581367,"E"
"G-7","HUR","TOT","PC_LF","Q","2020-Q3",7.034688,"E"
"EA19","HUR","TOT","PC_LF","Q","1990-Q3",7.64437,"E"
"EA19","HUR","TOT","PC_LF","Q","1990-Q4",7.759975,"E"
"EA19","HUR","TOT","PC_LF","Q","1991-Q1",7.809998,"E"
"EA19","HUR","TOT","PC_LF","Q","1991-Q2",7.797903,"E"
"EA19","HUR","TOT","PC_LF","Q","1991-Q3",7.809618,"E"
"EA19","HUR","TOT","PC_LF","Q","1991-Q4",7.943071,"E"
"EA19","HUR","TOT","PC_LF","Q","1992-Q1",8.157794,"E"
"EA19","HUR","TOT","PC_LF","Q","1992-Q2",8.291388,"E"
"EA19","HUR","TOT","PC_LF","Q","1992-Q3",8.584929,"E"
"EA19","HUR","TOT","PC_LF","Q","1992-Q4",8.994887,"E"
"EA19","HUR","TOT","PC_LF","Q","1993-Q1",9.533334,
"EA19","HUR","TOT","PC_LF","Q","1993-Q2",10.03333,
"EA19","HUR","TOT","PC_LF","Q","1993-Q3",10.4,
"EA19","HUR","TOT","PC_LF","Q","1993-Q4",10.7,
"EA19","HUR","TOT","PC_LF","Q","1994-Q1",10.86667,
"EA19","HUR","TOT","PC_LF","Q","1994-Q2",10.9,
"EA19","HUR","TOT","PC_LF","Q","1994-Q3",10.83333,
"EA19","HUR","TOT","PC_LF","Q","1994-Q4",10.83333,"B"
"EA19","HUR","TOT","PC_LF","Q","1995-Q1",10.66667,
"EA19","HUR","TOT","PC_LF","Q","1995-Q2",10.6,
"EA19","HUR","TOT","PC_LF","Q","1995-Q3",10.63333,
"EA19","HUR","TOT","PC_LF","Q","1995-Q4",10.7,
"EA19","HUR","TOT","PC_LF","Q","1996-Q1",10.76667,
"EA19","HUR","TOT","PC_LF","Q","1996-Q2",10.8,
"EA19","HUR","TOT","PC_LF","Q","1996-Q3",10.8,
"EA19","HUR","TOT","PC_LF","Q","1996-Q4",10.8,
"EA19","HUR","TOT","PC_LF","Q","1997-Q1",10.83333,
"EA19","HUR","TOT","PC_LF","Q","1997-Q2",10.83333,
"EA19","HUR","TOT","PC_LF","Q","1997-Q3",10.7,
"EA19","HUR","TOT","PC_LF","Q","1997-Q4",10.63333,
"EA19","HUR","TOT","PC_LF","Q","1998-Q1",10.5,
"EA19","HUR","TOT","PC_LF","Q","1998-Q2",10.73333,
"EA19","HUR","TOT","PC_LF","Q","1998-Q3",10.56667,
"EA19","HUR","TOT","PC_LF","Q","1998-Q4",10.4,
"EA19","HUR","TOT","PC_LF","Q","1999-Q1",10.13333,
"EA19","HUR","TOT","PC_LF","Q","1999-Q2",9.933333,
"EA19","HUR","TOT","PC_LF","Q","1999-Q3",9.7,
"EA19","HUR","TOT","PC_LF","Q","1999-Q4",9.5,
"EA19","HUR","TOT","PC_LF","Q","2000-Q1",9.3,
"EA19","HUR","TOT","PC_LF","Q","2000-Q2",9,
"EA19","HUR","TOT","PC_LF","Q","2000-Q3",8.766666,
"EA19","HUR","TOT","PC_LF","Q","2000-Q4",8.5,
"EA19","HUR","TOT","PC_LF","Q","2001-Q1",8.3,
"EA19","HUR","TOT","PC_LF","Q","2001-Q2",8.3,
"EA19","HUR","TOT","PC_LF","Q","2001-Q3",8.3,
"EA19","HUR","TOT","PC_LF","Q","2001-Q4",8.366667,
"EA19","HUR","TOT","PC_LF","Q","2002-Q1",8.466666,
"EA19","HUR","TOT","PC_LF","Q","2002-Q2",8.6,
"EA19","HUR","TOT","PC_LF","Q","2002-Q3",8.666667,
"EA19","HUR","TOT","PC_LF","Q","2002-Q4",8.8,
"EA19","HUR","TOT","PC_LF","Q","2003-Q1",9,
"EA19","HUR","TOT","PC_LF","Q","2003-Q2",9.033334,
"EA19","HUR","TOT","PC_LF","Q","2003-Q3",9.1,
"EA19","HUR","TOT","PC_LF","Q","2003-Q4",9.1,
"EA19","HUR","TOT","PC_LF","Q","2004-Q1",9.233334,
"EA19","HUR","TOT","PC_LF","Q","2004-Q2",9.266666,
"EA19","HUR","TOT","PC_LF","Q","2004-Q3",9.233334,
"EA19","HUR","TOT","PC_LF","Q","2004-Q4",9.266666,
"EA19","HUR","TOT","PC_LF","Q","2005-Q1",9.2,
"EA19","HUR","TOT","PC_LF","Q","2005-Q2",9.2,
"EA19","HUR","TOT","PC_LF","Q","2005-Q3",9.033334,
"EA19","HUR","TOT","PC_LF","Q","2005-Q4",8.966666,
"EA19","HUR","TOT","PC_LF","Q","2006-Q1",8.766666,
"EA19","HUR","TOT","PC_LF","Q","2006-Q2",8.5,
"EA19","HUR","TOT","PC_LF","Q","2006-Q3",8.233334,
"EA19","HUR","TOT","PC_LF","Q","2006-Q4",8,
"EA19","HUR","TOT","PC_LF","Q","2007-Q1",7.8,
"EA19","HUR","TOT","PC_LF","Q","2007-Q2",7.533333,
"EA19","HUR","TOT","PC_LF","Q","2007-Q3",7.466667,
"EA19","HUR","TOT","PC_LF","Q","2007-Q4",7.3,
"EA19","HUR","TOT","PC_LF","Q","2008-Q1",7.3,
"EA19","HUR","TOT","PC_LF","Q","2008-Q2",7.433333,
"EA19","HUR","TOT","PC_LF","Q","2008-Q3",7.6,
"EA19","HUR","TOT","PC_LF","Q","2008-Q4",8.033334,
"EA19","HUR","TOT","PC_LF","Q","2009-Q1",9,
"EA19","HUR","TOT","PC_LF","Q","2009-Q2",9.6,
"EA19","HUR","TOT","PC_LF","Q","2009-Q3",9.9,
"EA19","HUR","TOT","PC_LF","Q","2009-Q4",10.1,
"EA19","HUR","TOT","PC_LF","Q","2010-Q1",10.2,
"EA19","HUR","TOT","PC_LF","Q","2010-Q2",10.3,
"EA19","HUR","TOT","PC_LF","Q","2010-Q3",10.2,
"EA19","HUR","TOT","PC_LF","Q","2010-Q4",10.13333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q1",10.03333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q2",10.03333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q3",10.26667,
"EA19","HUR","TOT","PC_LF","Q","2011-Q4",10.6,
"EA19","HUR","TOT","PC_LF","Q","2012-Q1",10.93333,
"EA19","HUR","TOT","PC_LF","Q","2012-Q2",11.3,
"EA19","HUR","TOT","PC_LF","Q","2012-Q3",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2012-Q4",11.8,
"EA19","HUR","TOT","PC_LF","Q","2013-Q1",12.03333,
"EA19","HUR","TOT","PC_LF","Q","2013-Q2",12.1,
"EA19","HUR","TOT","PC_LF","Q","2013-Q3",12,
"EA19","HUR","TOT","PC_LF","Q","2013-Q4",11.93333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q1",11.86667,
"EA19","HUR","TOT","PC_LF","Q","2014-Q2",11.63333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q3",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q4",11.46667,
"EA19","HUR","TOT","PC_LF","Q","2015-Q1",11.23333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q2",11.03333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q3",10.7,
"EA19","HUR","TOT","PC_LF","Q","2015-Q4",10.53333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q1",10.33333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q2",10.13333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q3",9.933333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q4",9.733334,
"EA19","HUR","TOT","PC_LF","Q","2017-Q1",9.466666,
"EA19","HUR","TOT","PC_LF","Q","2017-Q2",9.166667,
"EA19","HUR","TOT","PC_LF","Q","2017-Q3",8.966666,
"EA19","HUR","TOT","PC_LF","Q","2017-Q4",8.733334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q1",8.533334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q2",8.266666,
"EA19","HUR","TOT","PC_LF","Q","2018-Q3",8.033334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q4",7.9,
"EA19","HUR","TOT","PC_LF","Q","2019-Q1",7.766667,
"EA19","HUR","TOT","PC_LF","Q","2019-Q2",7.6,
"EA19","HUR","TOT","PC_LF","Q","2019-Q3",7.466667,
"EA19","HUR","TOT","PC_LF","Q","2019-Q4",7.4,
"EA19","HUR","TOT","PC_LF","Q","2020-Q1",7.333333,
"EA19","HUR","TOT","PC_LF","Q","2020-Q2",7.6,
"EA19","HUR","TOT","PC_LF","Q","2020-Q3",8.6,
"LVA","HUR","TOT","PC_LF","Q","1998-Q2",14.36667,
"LVA","HUR","TOT","PC_LF","Q","1998-Q3",14.1,
"LVA","HUR","TOT","PC_LF","Q","1998-Q4",13.73333,
"LVA","HUR","TOT","PC_LF","Q","1999-Q1",13.76667,
"LVA","HUR","TOT","PC_LF","Q","1999-Q2",13.83333,
"LVA","HUR","TOT","PC_LF","Q","1999-Q3",14.13333,
"LVA","HUR","TOT","PC_LF","Q","1999-Q4",14.43333,
"LVA","HUR","TOT","PC_LF","Q","2000-Q1",14.33333,
"LVA","HUR","TOT","PC_LF","Q","2000-Q2",14.36667,
"LVA","HUR","TOT","PC_LF","Q","2000-Q3",14.36667,
"LVA","HUR","TOT","PC_LF","Q","2000-Q4",14.43333,
"LVA","HUR","TOT","PC_LF","Q","2001-Q1",13.8,
"LVA","HUR","TOT","PC_LF","Q","2001-Q2",13.1,
"LVA","HUR","TOT","PC_LF","Q","2001-Q3",13.13333,
"LVA","HUR","TOT","PC_LF","Q","2001-Q4",13.86667,
"LVA","HUR","TOT","PC_LF","Q","2002-Q1",12.63333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q2",13.53333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q3",11.53333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q4",12.3,
"LVA","HUR","TOT","PC_LF","Q","2003-Q1",11.3,
"LVA","HUR","TOT","PC_LF","Q","2003-Q2",11.76667,
"LVA","HUR","TOT","PC_LF","Q","2003-Q3",12.36667,
"LVA","HUR","TOT","PC_LF","Q","2003-Q4",11.1,
"LVA","HUR","TOT","PC_LF","Q","2004-Q1",11.76667,
"LVA","HUR","TOT","PC_LF","Q","2004-Q2",11.4,
"LVA","HUR","TOT","PC_LF","Q","2004-Q3",11.8,
"LVA","HUR","TOT","PC_LF","Q","2004-Q4",12.03333,
"LVA","HUR","TOT","PC_LF","Q","2005-Q1",11,
"LVA","HUR","TOT","PC_LF","Q","2005-Q2",10.1,
"LVA","HUR","TOT","PC_LF","Q","2005-Q3",10,
"LVA","HUR","TOT","PC_LF","Q","2005-Q4",8.933333,
"LVA","HUR","TOT","PC_LF","Q","2006-Q1",8.133333,
"LVA","HUR","TOT","PC_LF","Q","2006-Q2",6.933333,
"LVA","HUR","TOT","PC_LF","Q","2006-Q3",6.366667,
"LVA","HUR","TOT","PC_LF","Q","2006-Q4",6.566667,
"LVA","HUR","TOT","PC_LF","Q","2007-Q1",6.7,
"LVA","HUR","TOT","PC_LF","Q","2007-Q2",6.1,
"LVA","HUR","TOT","PC_LF","Q","2007-Q3",5.9,
"LVA","HUR","TOT","PC_LF","Q","2007-Q4",5.466667,
"LVA","HUR","TOT","PC_LF","Q","2008-Q1",6.333333,
"LVA","HUR","TOT","PC_LF","Q","2008-Q2",6.433333,
"LVA","HUR","TOT","PC_LF","Q","2008-Q3",7.733333,
"LVA","HUR","TOT","PC_LF","Q","2008-Q4",10.56667,
"LVA","HUR","TOT","PC_LF","Q","2009-Q1",13.66667,
"LVA","HUR","TOT","PC_LF","Q","2009-Q2",17.06667,
"LVA","HUR","TOT","PC_LF","Q","2009-Q3",19.4,
"LVA","HUR","TOT","PC_LF","Q","2009-Q4",20.3,
"LVA","HUR","TOT","PC_LF","Q","2010-Q1",20.46667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q2",20.16667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q3",19.1,
"LVA","HUR","TOT","PC_LF","Q","2010-Q4",18.16667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q1",16.96667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q2",16.96667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q3",15.5,
"LVA","HUR","TOT","PC_LF","Q","2011-Q4",15.36667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q1",15.76667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q2",16.16667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q3",13.96667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q4",14.26667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q1",12.56667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q2",11.36667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q3",11.93333,
"LVA","HUR","TOT","PC_LF","Q","2013-Q4",11.53333,
"LVA","HUR","TOT","PC_LF","Q","2014-Q1",11.4,
"LVA","HUR","TOT","PC_LF","Q","2014-Q2",10.66667,
"LVA","HUR","TOT","PC_LF","Q","2014-Q3",10.76667,
"LVA","HUR","TOT","PC_LF","Q","2014-Q4",10.43333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q1",9.833333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q2",9.733334,
"LVA","HUR","TOT","PC_LF","Q","2015-Q3",9.933333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q4",10,
"LVA","HUR","TOT","PC_LF","Q","2016-Q1",9.866667,
"LVA","HUR","TOT","PC_LF","Q","2016-Q2",9.533334,
"LVA","HUR","TOT","PC_LF","Q","2016-Q3",9.766666,
"LVA","HUR","TOT","PC_LF","Q","2016-Q4",9.433333,
"LVA","HUR","TOT","PC_LF","Q","2017-Q1",9.033334,
"LVA","HUR","TOT","PC_LF","Q","2017-Q2",8.866667,
"LVA","HUR","TOT","PC_LF","Q","2017-Q3",8.666667,
"LVA","HUR","TOT","PC_LF","Q","2017-Q4",8.266666,
"LVA","HUR","TOT","PC_LF","Q","2018-Q1",7.833333,
"LVA","HUR","TOT","PC_LF","Q","2018-Q2",7.666667,
"LVA","HUR","TOT","PC_LF","Q","2018-Q3",7.133333,
"LVA","HUR","TOT","PC_LF","Q","2018-Q4",7.066667,
"LVA","HUR","TOT","PC_LF","Q","2019-Q1",6.6,
"LVA","HUR","TOT","PC_LF","Q","2019-Q2",6.333333,
"LVA","HUR","TOT","PC_LF","Q","2019-Q3",6.166667,
"LVA","HUR","TOT","PC_LF","Q","2019-Q4",6.133333,
"LVA","HUR","TOT","PC_LF","Q","2020-Q1",7.266667,
"LVA","HUR","TOT","PC_LF","Q","2020-Q2",8.566667,
"LVA","HUR","TOT","PC_LF","Q","2020-Q3",8.566667,
"LTU","HUR","TOT","PC_LF","Q","1998-Q2",13.56667,
"LTU","HUR","TOT","PC_LF","Q","1998-Q3",12.43333,
"LTU","HUR","TOT","PC_LF","Q","1998-Q4",13.06667,
"LTU","HUR","TOT","PC_LF","Q","1999-Q1",13.53333,
"LTU","HUR","TOT","PC_LF","Q","1999-Q2",13.86667,
"LTU","HUR","TOT","PC_LF","Q","1999-Q3",15.23333,
"LTU","HUR","TOT","PC_LF","Q","1999-Q4",15.86667,
"LTU","HUR","TOT","PC_LF","Q","2000-Q1",15.63333,
"LTU","HUR","TOT","PC_LF","Q","2000-Q2",16.5,
"LTU","HUR","TOT","PC_LF","Q","2000-Q3",16.96667,
"LTU","HUR","TOT","PC_LF","Q","2000-Q4",16.6,
"LTU","HUR","TOT","PC_LF","Q","2001-Q1",17.73333,
"LTU","HUR","TOT","PC_LF","Q","2001-Q2",17.53333,
"LTU","HUR","TOT","PC_LF","Q","2001-Q3",16.8,
"LTU","HUR","TOT","PC_LF","Q","2001-Q4",17.5,
"LTU","HUR","TOT","PC_LF","Q","2002-Q1",15.93333,
"LTU","HUR","TOT","PC_LF","Q","2002-Q2",13.46667,
"LTU","HUR","TOT","PC_LF","Q","2002-Q3",12.9,
"LTU","HUR","TOT","PC_LF","Q","2002-Q4",12.8,
"LTU","HUR","TOT","PC_LF","Q","2003-Q1",12.46667,
"LTU","HUR","TOT","PC_LF","Q","2003-Q2",13,
"LTU","HUR","TOT","PC_LF","Q","2003-Q3",12.43333,
"LTU","HUR","TOT","PC_LF","Q","2003-Q4",11.86667,
"LTU","HUR","TOT","PC_LF","Q","2004-Q1",11.4,
"LTU","HUR","TOT","PC_LF","Q","2004-Q2",10.9,
"LTU","HUR","TOT","PC_LF","Q","2004-Q3",10.76667,
"LTU","HUR","TOT","PC_LF","Q","2004-Q4",10.5,
"LTU","HUR","TOT","PC_LF","Q","2005-Q1",9.533334,
"LTU","HUR","TOT","PC_LF","Q","2005-Q2",8.966666,
"LTU","HUR","TOT","PC_LF","Q","2005-Q3",7.733333,
"LTU","HUR","TOT","PC_LF","Q","2005-Q4",7.033333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q1",6.433333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q2",5.833333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q3",5.766667,
"LTU","HUR","TOT","PC_LF","Q","2006-Q4",5.1,
"LTU","HUR","TOT","PC_LF","Q","2007-Q1",4.366667,
"LTU","HUR","TOT","PC_LF","Q","2007-Q2",4.333333,
"LTU","HUR","TOT","PC_LF","Q","2007-Q3",4.233333,
"LTU","HUR","TOT","PC_LF","Q","2007-Q4",4.066667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q1",4.166667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q2",4.4,
"LTU","HUR","TOT","PC_LF","Q","2008-Q3",6.366667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q4",8.333333,
"LTU","HUR","TOT","PC_LF","Q","2009-Q1",10.7,
"LTU","HUR","TOT","PC_LF","Q","2009-Q2",13.33333,
"LTU","HUR","TOT","PC_LF","Q","2009-Q3",14.9,
"LTU","HUR","TOT","PC_LF","Q","2009-Q4",16.26667,
"LTU","HUR","TOT","PC_LF","Q","2010-Q1",17.33333,
"LTU","HUR","TOT","PC_LF","Q","2010-Q2",18.2,
"LTU","HUR","TOT","PC_LF","Q","2010-Q3",18.16667,
"LTU","HUR","TOT","PC_LF","Q","2010-Q4",17.63333,
"LTU","HUR","TOT","PC_LF","Q","2011-Q1",16.83333,
"LTU","HUR","TOT","PC_LF","Q","2011-Q2",15.8,
"LTU","HUR","TOT","PC_LF","Q","2011-Q3",15.3,
"LTU","HUR","TOT","PC_LF","Q","2011-Q4",13.66667,
"LTU","HUR","TOT","PC_LF","Q","2012-Q1",14,
"LTU","HUR","TOT","PC_LF","Q","2012-Q2",13.5,
"LTU","HUR","TOT","PC_LF","Q","2012-Q3",13.1,
"LTU","HUR","TOT","PC_LF","Q","2012-Q4",13,
"LTU","HUR","TOT","PC_LF","Q","2013-Q1",12.06667,
"LTU","HUR","TOT","PC_LF","Q","2013-Q2",11.73333,
"LTU","HUR","TOT","PC_LF","Q","2013-Q3",11.73333,
"LTU","HUR","TOT","PC_LF","Q","2013-Q4",11.66667,
"LTU","HUR","TOT","PC_LF","Q","2014-Q1",11.3,
"LTU","HUR","TOT","PC_LF","Q","2014-Q2",11.06667,
"LTU","HUR","TOT","PC_LF","Q","2014-Q3",10.23333,
"LTU","HUR","TOT","PC_LF","Q","2014-Q4",10.33333,
"LTU","HUR","TOT","PC_LF","Q","2015-Q1",9.3,
"LTU","HUR","TOT","PC_LF","Q","2015-Q2",9.266666,
"LTU","HUR","TOT","PC_LF","Q","2015-Q3",9.166667,
"LTU","HUR","TOT","PC_LF","Q","2015-Q4",8.833333,
"LTU","HUR","TOT","PC_LF","Q","2016-Q1",8.066667,
"LTU","HUR","TOT","PC_LF","Q","2016-Q2",8.1,
"LTU","HUR","TOT","PC_LF","Q","2016-Q3",7.9,
"LTU","HUR","TOT","PC_LF","Q","2016-Q4",7.6,
"LTU","HUR","TOT","PC_LF","Q","2017-Q1",7.733333,
"LTU","HUR","TOT","PC_LF","Q","2017-Q2",7.2,
"LTU","HUR","TOT","PC_LF","Q","2017-Q3",6.7,
"LTU","HUR","TOT","PC_LF","Q","2017-Q4",6.8,
"LTU","HUR","TOT","PC_LF","Q","2018-Q1",6.633333,
"LTU","HUR","TOT","PC_LF","Q","2018-Q2",6.033333,
"LTU","HUR","TOT","PC_LF","Q","2018-Q3",6,
"LTU","HUR","TOT","PC_LF","Q","2018-Q4",6.066667,
